doc_id,name,page_num
3219837489606821872,EX01:9838-3068-8373-3064,441
3251754744380654975,EX01:1755-3249-9815-8285,441
3209762030248527859,EX01:9762-7445-0494-4140,441
3236687198581425714,EX01:6689-3379-1973-5762,441
3226505040155903587,EX01:6615-6464-6496-8252,441
3250917830677234843,EX01:0922-5024-2724-8101,441
3236689423030552490,EX01:6701-2336-1180-2341,441
3196578428039988409,EX01:6579-0701-4598-8170,441
3250925756846442117,EX01:0928-8385-1903-0965,437
3196737318568330428,EX01:6738-0177-9236-1750,437
3256915755861542568,EX01:6916-5883-1344-6106,437
3075495591724189404,EX01:5498-2217-7090-1405,437
3251008400095446252,EX01:1008-8407-4063-5666,437
3232831095405807457,EX01:2831-9738-7761-4184,437
3237329778344199551,EX01:7330-5210-4638-6502,437
3225729612700976956,EX01:5730-7079-2602-5960,437
3225732188901213405,EX01:5732-9790-4936-6986,437
3226469791283807730,EX01:6471-8867-5808-6480,437
3227080860339537481,EX01:7083-3246-6090-9328,437
3266375014550603103,EX01:6375-6290-0775-0887,437
3197318344302659316,EX01:4552-9056-1776-9523,444
3217798299683652811,EX01:7800-7560-1907-0370,444
3215424793910183797,EX01:5425-6129-1514-8659,444
3230648437418493198,EX01:4534-8366-3163-5495,444
3237211878732072695,EX01:7212-6946-4164-0810,444
3197488021792359625,EX01:7488-0218-8463-4315,444
3236856274389829249,EX01:6856-8627-7518-2547,444
3217834675791725816,EX01:7834-6759-3433-2154,444
3170541705719973138,EX01:0542-3457-7076-4027,444
3242232827873331116,EX01:2233-9590-5195-3416,444
3248218205629449526,EX01:8219-4068-6133-7693,444
3343173494010545840,EX01:3174-4290-7190-1774,444
3344418458765886510,EX01:4418-4589-2527-0064,443
3209682404037887305,EX01:9684-2947-3785-5812,443
2829836508104492911,EX01:9836-5081-8837-8993,443
3247335158382068956,EX01:7335-8947-3407-9647,443
3245441128446560132,EX01:8715-8628-1999-6898,443
3196961368414619189,EX01:6961-3684-9850-5271,443
3111220836040705447,EX01:1221-4960-7315-9715,443
3229875883498014229,EX01:9879-1579-1564-9315,443
3238077592598742580,EX01:7013-5141-7446-5093,443
3225845797463524723,EX01:7776-4234-0194-8513,443
3217780302193624607,EX01:7780-3023-1945-3729,443
3246778778453542603,EX01:6780-1605-6898-4858,443
3229893673504212931,EX01:9896-9792-4491-0275,446
3229902785898087751,EX01:9903-3595-8660-0803,446
2910281347379496266,EX01:0282-5970-9753-9531,446
3216918714834224750,EX01:6919-2176-4738-8078,446
3227806384191964779,EX01:7807-1977-6111-1434,446
3227791880792049157,EX01:7792-8517-4825-9311,446
3156864722196759562,EX01:6868-0406-9653-0412,446
3089011496013792957,EX01:9013-7890-6495-5470,446
3245845882062505874,EX01:5847-1982-4348-9141,446
3226416631408231534,EX01:6417-5956-9549-8514,446
3230043717389780636,EX01:1954-4938-4776-6638,446
3256191016729838631,EX01:6192-3461-5643-5156,446
3260493064329758419,EX01:0493-5676-2946-1367,447
3253101455535506759,EX01:3104-6126-3007-1029,447
3195455938370733739,EX01:5455-9384-6300-8429,447
3251808487449036239,EX01:1808-9938-6930-1371,447
3199462627243722227,EX01:9463-8169-5805-2007,447
3260404532940638016,EX01:0405-0034-6604-8565,447
3236573204721960060,EX01:7949-4634-6929-4725,447
3082773453703480671,EX01:2774-2688-7485-1485,447
3196994942073308515,EX01:6995-6475-3846-4262,447
3246813777756161129,EX01:6814-8225-5728-8433,447
3245927663851800409,EX01:5929-6338-4089-1548,447
2905243828615120462,EX01:5246-4734-9289-0650,447
3230685825083639705,EX01:0686-6642-7159-5390,445
3226443582546117765,EX01:6445-3215-9683-1741,445
3225899604914472399,EX01:5900-8714-7683-9930,445
2937889295614084841,EX01:7892-1976-6979-9038,445
3251757119229134748,EX01:1758-3219-6258-3118,445
3251793835419763950,EX01:1794-4556-9021-7346,445
3229933242417153408,EX01:9935-0386-0267-5291,445
3226462487859693121,EX01:6462-4880-1068-8067,445
3225921645537396148,EX01:5922-5954-2981-2023,445
3227096339712051002,EX01:7096-9769-7782-3551,445
3174277315517482869,EX01:4284-7771-0041-2337,445
3229899842411038278,EX01:9900-4436-3096-2166,445
3229927714609694346,EX01:9929-1778-7653-0318,450
3344485245884827019,EX01:2806-7223-8862-5263,450
3247479399003456615,EX01:7479-3991-7122-8779,450
2730589632726042158,EX01:0591-7871-7223-5207,450
3093814193053238281,EX01:3814-1931-3712-4363,450
3226491902438147986,EX01:6494-2326-5084-4119,450
3267728641944979142,EX01:7728-6420-5403-1048,450
3220634723759949701,EX01:0635-2154-6659-6335,450
3226985941235140331,EX01:6987-0270-0622-7863,450
3200197035319886868,EX01:0268-0180-7727-1150,450
3266184822720037988,EX01:6185-6196-9651-8812,450
3192325533580919964,EX01:2326-3959-9693-1355,450
3225973189347640851,EX01:5973-8109-5188-1850,448
3245913275753301282,EX01:5914-2944-6585-7419,448
3229955297082606699,EX01:9955-2971-6649-2781,448
3233023599279343570,EX01:9214-9057-2352-0111,448
3198039725390693944,EX01:8041-9612-2316-1055,448
3242239827134908106,EX01:2244-3183-2013-4139,448
3227898647672784266,EX01:7899-9044-0370-2930,448
3225970510420510497,EX01:5971-0731-1994-6714,448
3267721790348068131,EX01:7722-3961-9850-3892,448
3161968178859345157,EX01:1968-8195-3089-2514,448
3227229312855836142,EX01:7232-8948-5017-2083,448
3225971707349042428,EX01:5972-3515-8574-8244,448
2988814470186272101,EX01:8814-9196-6466-6277,452
3247668537971443012,EX01:7669-5535-4665-9096,452
3248047875975808803,EX01:8048-3942-0723-3836,452
3257425095982843069,EX01:7426-5704-0652-8898,452
3241608267478075328,EX01:1609-5383-7735-2695,452
3237267164608070972,EX01:7267-1648-5134-0606,452
3255351268331226218,EX01:5352-0656-1808-5675,452
3219287760477095018,EX01:9288-9028-2934-4187,452
3250246305871562279,EX01:0247-0947-7820-1240,452
3220046529196721326,EX01:0046-5292-8899-6016,452
3165583353906726547,EX01:5584-1877-5113-9080,452
3208906339921168143,EX01:8907-1038-1297-8269,452
3200538763864310991,EX01:0538-7639-9852-8721,449
3145258744649090289,EX01:5190-6256-0374-9392,449
3201679489981482966,EX01:6239-6066-4368-8969,449
3108154227428427488,EX01:8154-7053-7775-6986,449
3255379519745295897,EX01:5380-7123-4530-6471,449
3225969076815791613,EX01:5969-8570-6538-7560,449
3242301712773416312,EX01:2304-9993-6292-1721,449
3267698499772220762,EX01:7699-7284-5163-4742,449
3085921088333415934,EX01:5922-2681-4079-9563,449
3179509041621632774,EX01:9509-9217-7116-1497,449
3243213173989312178,EX01:3215-1267-0625-9404,449
3251025904133998546,EX01:1027-3897-3130-9503,449
3226993944428545972,EX01:6994-7823-9176-3988,451
3205490704138635095,EX01:5491-4690-2868-9103,451
3227025487909880835,EX01:7026-1148-1572-3299,451
3240309787715437761,EX01:0310-4237-1453-0602,451
2875516315253081141,EX01:5516-8921-6281-9791,451
3227772707848325010,EX01:7773-7889-5534-6788,451
3227485710491584196,EX01:7486-5142-2928-1850,451
3200547863104849685,EX01:0547-8632-2229-0210,451
3118293327598847714,EX01:0157-7920-7853-0422,451
3243008167658915122,EX01:3008-5013-9968-4401,451
3110318350668924003,EX01:0319-7406-8643-5507,451
3227775723779392928,EX01:7776-1785-6777-5752,451
3235729218952234484,EX01:5730-8139-2860-5276,453
3246742234237764927,EX01:6742-2343-7198-2695,453
3269263265007404849,EX01:9263-7881-9649-7329,453
3245158509280494851,EX01:5160-2678-5988-7583,453
3201041950673208479,EX01:8440-0828-3970-0802,453
3160375771818624612,EX01:0377-4564-8599-1632,453
3200333114974930709,EX01:0334-0422-0971-6100,453
3227504447378687658,EX01:7505-0114-8740-9990,453
3228622891683677543,EX01:8623-3297-8711-9426,453
3240148190736942229,EX01:4644-9369-1804-2493,453
3252481688046929222,EX01:1354-6792-7981-4268,453
3245188755790759923,EX01:5190-2467-3161-3899,453
3256799794588288678,EX01:0965-7008-1896-1921,454
3246893485185303789,EX01:6894-7354-9054-8816,454
3195983972446241807,EX01:5984-8087-8207-1243,454
3227160611297167002,EX01:7165-6264-6001-3791,454
3227493037982615039,EX01:7493-6942-2341-8998,454
3109961156282812299,EX01:9962-8768-3664-4343,454
3346794307427239555,EX01:6795-1600-6213-4106,454
2860344558011549652,EX01:0347-2603-0934-1598,454
3220642245623416676,EX01:9968-5796-5071-6928,454
3402456385810597182,EX01:2457-8585-4817-1842,454
3227857127049529184,EX01:7857-1272-6763-2994,454
3237170246666159647,EX01:7172-8857-4740-2027,454
3222764239168996967,EX01:2764-7180-6623-8899,455
3151699081613542617,EX01:1700-5830-0660-2253,455
3236580883972490962,EX01:8689-7571-4474-5535,455
3151681443306931994,EX01:1683-7836-1112-3277,455
3250239537649026345,EX01:0241-6717-6962-1889,455
3221930408262239722,EX01:1933-2266-9192-1253,455
3219949753819202896,EX01:9949-7539-3664-3410,455
3327712785495753910,EX01:7717-0619-4100-4093,455
3237308073265595814,EX01:7308-9113-9658-6672,455
3236596608720176521,EX01:6597-6783-8513-7652,455
3229899680024364343,EX01:9906-6814-2503-6549,455
3246941855710970950,EX01:6944-9434-4852-4617,455
3347287336084833914,EX01:7299-4822-1879-2510,460
3221232297533507328,EX01:1233-2021-1905-0416,460
3040035186407376191,EX01:0036-7490-7082-8993,460
3232901855671485446,EX01:2902-3950-7575-7925,460
3220613049769526292,EX01:0616-0515-1545-8691,460
3202416485658003300,EX01:2418-6570-9112-6416,460
3242474773975926069,EX01:2475-8941-9063-8277,460
3197485288339277625,EX01:7486-3519-5605-0992,460
3269250900811580950,EX01:9251-5254-9444-1735,460
3240252517178672600,EX01:0256-7842-2868-0735,460
3232064098191541508,EX01:2220-2541-6016-0624,460
3569970583313581716,EX01:9972-5925-6135-8592,460
3187226686903027283,EX01:7227-9247-6796-7019,458
3220499531267310922,EX01:0500-2704-1272-7658,458
3214879825768482303,EX01:4880-6450-0832-8213,458
3227111498388080555,EX01:7112-5279-5549-4342,458
3240130473938126713,EX01:0133-9742-3580-8908,458
2623457249896433419,EX01:3461-1701-6138-7011,458
3207471175013762498,EX01:7473-2393-4113-9639,458
3209663136109954778,EX01:9663-8287-9087-1214,458
3269231547244349227,EX01:9232-1872-5319-5826,458
3251674262355838520,EX01:1675-0610-6037-1952,458
3211017058573616976,EX01:9708-5410-1103-6126,458
3096009167345813010,EX01:6009-1674-1292-1876,458
3248129628430140959,EX01:8131-0188-6708-3207,456
2773447288259872224,EX01:1210-1677-1326-9055,456
3407517755677607678,EX01:7518-7938-3495-6684,456
3109567160100324948,EX01:9568-0091-1972-9581,456
3242362370839807936,EX01:2363-5219-1620-8148,456
3141668660624492044,EX01:1669-8323-7042-3573,456
3456211185769121777,EX01:6212-1019-5611-0136,456
3236764440045028796,EX01:6769-7361-0041-4618,456
3220056038438864822,EX01:0056-0385-5630-5336,456
3248055936572458452,EX01:8057-7120-2134-1828,456
2906928880331785279,EX01:6930-5510-5728-6302,456
3265124045279987303,EX01:5125-0745-8735-4920,456
3220557891375203706,EX01:0559-2161-7128-7737,457
3240283733630125100,EX01:5304-9908-8521-7729,457
3230112357728388950,EX01:0112-3578-9616-1112,457
3242315046633605089,EX01:2315-6025-9698-8755,457
2938795261125723441,EX01:8798-1649-6821-2093,457
3197357125198153131,EX01:7358-6707-6562-3153,457
3427820578411644152,EX01:7823-4326-0196-1968,457
3089325114676742099,EX01:9326-1912-1197-2501,457
3200173249648396266,EX01:0174-9196-3569-9088,457
3244513009183228950,EX01:4514-7322-5364-4796,457
2666884668904703634,EX01:6886-3652-7417-8678,457
3247663828455917235,EX01:7665-1475-6452-5443,457
3251089561505236384,EX01:1101-4706-9457-3922,461
3214927948561778268,EX01:3251-2250-1745-2066,461
3240921357445236490,EX01:0922-8640-2245-5520,461
3306002775514547628,EX01:9726-5052-0694-1430,461
3105328437372388836,EX01:5329-5498-1925-0524,461
3220589890215347755,EX01:0590-5994-4698-8599,461
3268478950929597850,EX01:8479-9374-8023-0417,461
3244524113393354075,EX01:4526-1740-1296-6324,461
3343735481950012747,EX01:3736-4422-1913-6488,461
3212683634095949647,EX01:2685-2935-1360-6557,461
3232459128261576557,EX01:2459-8379-3781-3070,461
3184234402540422337,EX01:4234-4026-6625-1459,461
3212507245635962778,EX01:2509-3797-0622-5711,462
3221997897121793773,EX01:2001-2523-7205-5472,462
3235806754419771064,EX01:5809-1942-7996-1657,462
3246618311336658912,EX01:6619-0451-0497-6982,462
3217278597366547868,EX01:7279-6580-5569-7780,462
3239615742886282943,EX01:0407-4353-2868-5590,462
3245107678753589194,EX01:5112-1105-1391-5042,462
3246010185465988469,EX01:3129-0600-8310-6988,462
3269245558501409836,EX01:9246-2068-7369-9569,462
3202494322939266062,EX01:2504-3293-1548-5347,462
3241590565132830417,EX01:9483-6053-7820-5641,462
3327799413165786794,EX01:7800-6915-6447-9619,462
3251080508569814176,EX01:1081-5501-4132-7124,464
3221271364220487384,EX01:1272-0850-1162-9620,464
3195171113168537044,EX01:5171-9419-7978-4355,464
3242300529828693343,EX01:6618-1299-4565-8672,464
2688456883777308444,EX01:8459-5606-5761-8337,464
3221980395641767288,EX01:2015-9437-6906-4578,464
3236519304526562431,EX01:6519-9974-7591-5398,464
3246056226802369963,EX01:6057-7969-6523-8406,464
3232421263351743592,EX01:2421-8907-6929-1051,464
3237314663683196076,EX01:7315-5484-1290-5461,464
3085790673228531240,EX01:5793-8751-1826-1593,464
3269239215589688668,EX01:9239-7425-0332-3056,464
3220592969690121367,EX01:0592-9698-4111-6313,459
3250530934167963050,EX01:0531-6624-1657-7836,459
3095121279292802411,EX01:5122-0421-7798-0125,459
3095121279292802411,EX01:5122-0421-7798-0125,459
3242466340715365512,EX01:2467-2985-3501-5916,459
3261300965797528645,EX01:1103-7199-1525-8976,459
3220649980809185128,EX01:0252-1585-1174-4168,459
3211957114616415580,EX01:6713-3363-2232-8472,459
3220646631397394094,EX01:0664-4781-8607-9709,459
3252507195840922958,EX01:2508-3266-3366-9770,459
3231576323243640355,EX01:1578-0600-2942-9133,459
3235020026167690855,EX01:5021-3938-9667-0930,459
3222566680857150502,EX01:2567-7098-1219-6745,463
3247376688350234486,EX01:7377-2021-8602-8509,463
3209813005462144135,EX01:2560-0513-4876-7995,463
3204676115146736933,EX01:4688-4431-9604-9163,463
3232966796264867188,EX01:0179-1712-2950-1003,463
3265131957599601930,EX01:5132-7223-9738-2026,463
3205513843971196495,EX01:5517-6497-7359-4543,463
3238011508789085418,EX01:3841-0646-4995-0229,463
3269225814578693259,EX01:9226-3506-2752-1843,463
3327789438741776051,EX01:7790-2658-9207-9391,463
3206881891793766073,EX01:8728-0194-6488-1482,463
3346675176996603350,EX01:9946-9489-3325-6885,463
3131707978151888135,EX01:1707-9782-6094-0041,465
3118287588314579976,EX01:8294-2030-5075-5816,465
3220639696904258850,EX01:0654-1632-2652-7482,465
3236497734462604573,EX01:6498-7324-8046-3877,465
3251019564770657315,EX01:1022-1965-0347-9773,465
3090037799043204566,EX01:0039-0680-5504-5539,465
3246795055096137682,EX01:6796-1804-6145-4405,465
3241542525302867687,EX01:1543-0650-6784-8997,465
3222165985247102437,EX01:0687-9812-9569-9047,465
3236502505231746914,EX01:6503-3040-2016-5942,465
3263699550296081590,EX01:3700-3626-2371-4528,465
3226358518781052648,EX01:6359-7176-3896-4824,465
3241478945593361876,EX01:1479-9646-5823-8624,470
3222115786348824047,EX01:2116-9913-1364-3191,470
3241482123726554317,EX01:1482-5092-6697-8746,470
3221369952468469674,EX01:1371-2708-9759-9911,470
3232410103533536700,EX01:2411-0694-7335-9328,470
3210541284485760896,EX01:0545-8558-0735-8712,470
2764813770302686324,EX01:4815-4724-4352-4693,470
3210548206555366975,EX01:0548-6602-9517-3969,470
3235029285446092531,EX01:5030-1985-5446-2104,470
3241549326282917302,EX01:1550-0925-1514-9690,470
2829304568234378828,EX01:9304-5683-5181-9342,470
3241490211317744696,EX01:1490-9745-5524-3892,470
3311935965332767920,EX01:1936-8302-1502-9942,467
3255634847305041230,EX01:5638-1040-9821-1192,467
3240920187863565992,EX01:0927-0143-5337-2454,467
3205474593624033097,EX01:5474-5937-3308-5003,467
3205466110300260048,EX01:5468-7882-9625-5006,467
3125946618390513141,EX01:5947-8445-3656-7415,467
3240938182719571343,EX01:0939-6363-8145-1998,467
3221912789081654711,EX01:1920-7620-1735-1457,467
3206164898568472556,EX01:6166-8623-4160-5098,467
3230818512561767577,EX01:4184-3436-6518-2570,467
3243203062596109386,EX01:3204-7250-8399-7619,467
3255643853180372395,EX01:5645-5077-7457-9781,467
3225645013186643504,EX01:5648-1930-8983-2137,475
3222107989288683258,EX01:2107-9895-9906-1756,475
3250371583507695505,EX01:0373-4170-8124-3042,475
3232887238740149535,EX01:2887-6338-0164-3563,475
3232894949791893193,EX01:2896-1406-7223-9502,475
3232879307093181868,EX01:2880-1050-3435-2622,475
3256208186180372000,EX01:6209-4739-7430-6107,475
3232860259114550305,EX01:2860-6883-7639-9756,475
3232872911350007389,EX01:2873-3386-0697-8452,475
3237183533290096073,EX01:7184-2579-3160-9840,475
3232854971129005904,EX01:2855-6453-8015-0304,475
3232843833255397043,EX01:2844-6021-3004-0647,475
3069881017947915878,EX01:9883-0226-6584-4044,473
3212627781829527519,EX01:2628-6302-5333-9753,473
3075571764974060768,EX01:5573-1261-1798-3978,473
3327841871450867239,EX01:7842-3125-2387-5787,473
3093038444113299080,EX01:3042-8733-8220-8674,473
3252746403146892672,EX01:9863-3586-9377-0812,473
3253300751648162882,EX01:3307-3459-9163-2373,473
3270587608383620863,EX01:0589-3925-2310-1507,473
3256732179052365011,EX01:6767-7587-6703-2254,473
3268378723614721148,EX01:8379-6747-1509-6528,473
3255491111099041202,EX01:5492-8167-7987-1323,473
3343126299416725152,EX01:3133-2055-5636-4443,473
3247639964443215349,EX01:7644-0219-6257-3577,468
3103245826193885001,EX01:3246-6332-1991-6802,468
3269282077870130767,EX01:9282-6306-3745-5091,468
3260450140065891677,EX01:0450-6509-2373-0246,468
3100453483145332208,EX01:0454-0279-0153-6222,468
3211090435715892466,EX01:1101-9699-4284-0992,468
3224907384841307714,EX01:4908-3858-0356-8707,468
3078445778235033481,EX01:8446-4113-9038-8022,468
3205986103500736344,EX01:5987-3713-8011-4688,468
3230886155025122680,EX01:4399-3419-0557-7330,468
3111081995283728138,EX01:1082-7031-8996-8678,468
3206121158965462947,EX01:6121-5268-2270-0317,468
3236506399626233750,EX01:6507-1496-1812-0229,466
3252556414228367084,EX01:2558-0285-3209-0598,466
3327838977146226524,EX01:7839-4219-1861-0861,466
3246301709131056982,EX01:6302-2069-9494-1866,466
3233057643715102708,EX01:3058-6473-0299-7051,466
3210368196766860292,EX01:4359-7303-1978-7107,466
3343137116954559531,EX01:3138-9940-0626-3779,466
3250336456136197661,EX01:0339-0487-1938-5652,466
3327836641287996508,EX01:7837-0821-1773-5763,466
3221433615141308184,EX01:1434-5879-9334-3223,466
3265129764263823213,EX01:5130-4466-6030-6908,466
3201775914656466225,EX01:1776-8179-1661-0299,466
3237149649403905446,EX01:7150-7276-2524-6027,472
3233002077038839146,EX01:3003-4213-4682-5562,472
3241519273104901757,EX01:1520-3493-9686-2969,472
3245352357629789684,EX01:5353-0226-1991-1442,472
3554798841767135219,EX01:1566-9124-4181-2008,472
3222103423721670170,EX01:2104-2846-4450-9694,472
3241538023858373924,EX01:1539-7596-2914-1308,472
3124536719710357094,EX01:4542-1277-2849-4222,472
3207457949416948846,EX01:7458-9351-7066-3926,472
3232944456495794077,EX01:2944-9726-1328-9484,472
3245924713788081184,EX01:5925-8874-5500-3729,472
3232425699012773866,EX01:2426-4453-4722-7629,472
3241501527348610676,EX01:1502-1762-4938-2702,471
3253348580655629758,EX01:3352-1163-6162-7259,471
3206894314525296139,EX01:7282-2308-7971-6525,471
3253329479275120517,EX01:3330-9797-5382-1275,471
3246609313044628803,EX01:1337-4311-2775-4432,471
3253277564856174244,EX01:3280-4609-3919-9988,471
3246710117093082751,EX01:6711-3589-0905-6763,471
3241507235108489202,EX01:1507-6654-8602-2589,471
3255472645843453482,EX01:5475-9572-2968-4145,471
3241511580667479757,EX01:1511-9457-3131-0971,471
3221403539708315609,EX01:1404-1032-8855-4956,471
3240248086072657507,EX01:0251-7238-9317-9637,471
3253115457699316823,EX01:3116-2120-7005-7629,469
3336611277450511371,EX01:6611-7685-3640-1006,469
3215514746681820177,EX01:5530-8639-9119-5138,469
3248124590123124248,EX01:9364-1283-8939-9563,469
2616186357759870740,EX01:6187-6963-3004-8977,469
3195871124428687161,EX01:5871-7671-3866-5744,469
3206733100411257859,EX01:9886-8758-0476-3480,469
3336625438502945820,EX01:6625-9939-8817-9269,469
3206859778189952258,EX01:6860-3550-7452-4188,469
3241473109840102917,EX01:1473-6955-2432-4357,469
3328459675887731975,EX01:8460-0858-9772-5086,469
3237343360054199430,EX01:7343-9832-1872-2047,469
3270544150377792821,EX01:0544-8506-5040-0353,476
3232866765646071212,EX01:2867-3934-4110-5671,476
3232905608499824094,EX01:2906-1891-2571-5747,476
3232892864140674441,EX01:2893-7888-9243-2230,476
3232820585738274530,EX01:2822-4236-4873-3177,476
3209698992996746858,EX01:9315-6471-8830-5329,476
3250528280817698733,EX01:0528-8086-4569-1221,476
3268367114645275979,EX01:8367-9173-2600-9715,476
3085112287355209567,EX01:5113-8297-7695-0584,476
3169280944016196701,EX01:9282-6461-7381-2448,476
3252593578530047450,EX01:6641-0718-2411-0798,476
3250439913685911103,EX01:0441-0308-6394-7455,476
3232253777956308486,EX01:2254-7756-9734-3945,481
3331607608959173785,EX01:1608-3922-1189-1374,481
3232088149723187039,EX01:2088-5260-2775-3090,481
3235714868543751577,EX01:5716-1644-3269-3083,481
3215426963212600495,EX01:5432-0809-8490-0932,481
3272752939701110353,EX01:2753-7858-5999-9113,481
3211944340217660750,EX01:1945-4619-6748-8782,481
3246639235477800859,EX01:6640-0272-3656-6992,481
3246681553362749195,EX01:6682-5860-3394-7873,481
3246652529592763770,EX01:6652-9287-1434-4397,481
3246066836487275692,EX01:6067-7685-5389-9380,481
3245377936852780817,EX01:5382-2714-6463-7848,481
3232945694176183998,EX01:2947-2209-1961-6626,474
3267989531017611195,EX01:7990-1823-5946-7187,474
3250536705639318564,EX01:0537-2087-9641-5860,474
3232957267334662102,EX01:2958-1461-1684-6856,474
3270554765817284390,EX01:0555-6287-2822-3007,474
3270552379686126875,EX01:0553-0951-3372-6510,474
3232814916658267902,EX01:2817-4347-9256-0093,474
3311277166431306891,EX01:1279-6857-5678-2257,474
3222780197371643719,EX01:2780-1974-8069-5625,474
3202494352366503336,EX01:2497-2561-6704-9006,474
3295892349434987611,EX01:5894-6619-8127-5405,474
3337107002164774814,EX01:7107-5167-6393-2309,474
3332068006040700480,EX01:2073-5826-7824-7193,480
3256030525361489431,EX01:0657-3946-4055-3373,480
3268549849733138001,EX01:8551-7149-4012-6225,480
3235832713780921445,EX01:5833-4466-9360-2637,480
3248112152409540396,EX01:8112-4890-8632-2346,480
3163982194720900402,EX01:3984-4196-3978-8928,480
3249958552390861941,EX01:9959-8925-8843-0436,480
3246682051906111118,EX01:6683-3329-9754-7971,480
3197468470413362360,EX01:7468-4705-1402-5658,480
3247451787170416075,EX01:7452-3164-4124-9368,480
3232440475847754811,EX01:2441-9049-0584-8171,480
3235871046112380382,EX01:5872-8607-6961-7162,480
2967788676563600846,EX01:5944-7129-8223-4259,482
3222844846989379041,EX01:2844-8470-8165-3731,482
3211822665790654118,EX01:4069-6693-5552-1341,482
2988818968644421164,EX01:8819-4533-5496-8974,482
3246640231574668593,EX01:6640-8260-0820-9138,482
3233166764732843248,EX01:3166-7648-6706-0978,482
2908106122755835585,EX01:8116-8968-1551-5155,482
3211866678484797417,EX01:1868-3054-1337-5722,482
3268451854467467213,EX01:8452-9039-6621-3494,482
3219790547266832233,EX01:9793-1714-1635-2410,482
3268449087308957208,EX01:8449-5458-2188-1776,482
3270578804094928789,EX01:0579-5389-0343-4330,482
3510447029010564711,EX01:2256-5270-0794-2171,478
3246062222333445526,EX01:6063-8539-1770-2087,478
3255660601816384898,EX01:5662-2893-6104-5076,478
3233023728321299637,EX01:3024-3312-1894-5874,478
3211043232859292994,EX01:1044-6738-7954-0899,478
3219842256676586738,EX01:9843-1191-9326-1072,478
3235142610246961144,EX01:5145-5710-3970-9052,478
3222718899204130293,EX01:5128-0669-8968-8007,478
3161878428420933148,EX01:1256-1535-6929-7487,478
3233056934189859848,EX01:3057-3451-3098-9359,478
2988816404431505192,EX01:8816-9229-3975-4374,478
2988821308898281279,EX01:8821-7799-6895-1466,478
2992989980265022878,EX01:2991-8828-7681-4839,477
3104414214584797086,EX01:4415-5215-2992-2663,477
3337119752211399946,EX01:7120-1399-9997-0567,477
3080740166894093525,EX01:0740-1669-7797-9607,477
3250534026829629003,EX01:0534-5011-1313-7091,477
3123403813545837996,EX01:1562-5651-6807-1939,477
3245850178271315373,EX01:5851-3332-9036-2658,477
2988823304657176300,EX01:8823-8358-2383-4666,477
3256184778709272357,EX01:6185-3491-4300-4377,477
3246621162398025157,EX01:6622-0897-6702-8203,477
3222607584473121883,EX01:2610-2052-7558-8192,477
3144460295951353175,EX01:4460-9748-2462-1727,477
3246632877516915740,EX01:6634-5785-5045-7595,479
3247494724554065802,EX01:7496-8039-8932-5784,479
3308971249601873680,EX01:8971-6638-6489-1202,479
3232983889731388752,EX01:2984-3914-9597-6140,479
3246591786834986850,EX01:6592-7908-9264-4015,479
3211203568459581283,EX01:1366-2595-3957-6177,479
3253213805244581109,EX01:3215-0354-4233-2723,479
3230746108766455114,EX01:0746-6110-5113-6780,479
3331587916643174044,EX01:1589-7654-3365-6780,479
3232940781555680443,EX01:2941-3064-3088-3075,479
3232947223301981375,EX01:2947-9411-6550-0299,479
3232937140832700011,EX01:2937-7074-3283-9007,479
3203227662172554904,EX01:3230-7078-5801-5823,485
3369768071924287145,EX01:5903-1429-9431-4342,485
3250931524576479196,EX01:0933-2724-6878-4342,485
3192385609821849486,EX01:2386-9090-8301-1063,485
3215443032362976900,EX01:3097-0150-4781-7167,485
3250984270180648107,EX01:0995-6027-1190-5611,485
3199589856237848502,EX01:9593-9150-1549-7158,485
3215444792225825902,EX01:0211-2409-7520-5973,485
3191701000381531984,EX01:1701-8644-5009-8875,485
3261133144773887583,EX01:7441-5629-1688-1769,485
3191569157669782906,EX01:1571-1963-9512-8372,485
2766172600286577673,EX01:6176-9957-3262-0628,485
3224936225253098788,EX01:4937-5729-4169-4669,483
3233050148107977984,EX01:3050-9035-5246-0016,483
3233020928338167376,EX01:3021-5289-2894-5304,483
3211813761534919717,EX01:1814-8236-3335-6423,483
3212698068600227387,EX01:2699-0871-8695-3823,483
3246902524959000536,EX01:6903-5486-4599-9713,483
3268405197801522584,EX01:8406-1254-8090-4576,483
3235751613649913013,EX01:5752-3768-6224-6635,483
3216186548068287568,EX01:6189-6633-0369-8186,483
3268360700975645915,EX01:8361-6735-5924-6474,483
3192364062675567805,EX01:2365-8141-6658-7103,483
3128621490275091472,EX01:8622-7908-2809-9450,483
3194535902403626853,EX01:1892-0630-3788-3925,492
3195837254954125133,EX01:5838-6858-3254-6240,492
3190945558298625448,EX01:0950-7433-6433-9567,492
3221946027867113050,EX01:1946-6430-7084-6411,492
3221937317329504153,EX01:1939-1232-7097-7316,492
3185730715434092313,EX01:5733-2481-8133-9518,492
3190807305524348688,EX01:0808-0733-0008-4393,492
3219982538260874996,EX01:7735-2993-9207-9480,492
3220636771830203686,EX01:1691-0008-1391-3460,492
3221904849566172656,EX01:7594-9122-8749-1285,492
3195305940278576742,EX01:5306-4397-9501-7564,492
3217615959539844658,EX01:7617-7468-8377-4376,492
3194478582055306569,EX01:4479-6368-0532-2656,489
3085145911815308564,EX01:5146-9797-6899-3665,489
